,date,OBJECTID,latitude,longitude,country,fatalities,injuries,type,trigger,severity,location,FID,source_nam,source_lin,event_time,event_id,event_titl,event_desc,location_d,location_a,storm_name,photo_link,comments,event_impo,event_im_1,latitude.1,longitude.1,country_co,admin_divi,gazetteer_,gazetteer1,submitted_,last_edite,slope
5803,2016/05/21 00:00:00+00,10744,22.394574600000002,114.3543952,China,0,0,landslide,rain,large,natural_slope,1548919,Hong Kong Civil Engineering and Development Department,http://hkss.cedd.gov.hk/hkss/eng/lic/Html_16/saiwanroad.aspx,unknown,12938,"The 21 May 2016 Landslide on the Natural Hillside above Sai Kung Sai Wan Road, Sai Kung","In the early morning of 21 May 2016, a massive landslide with a source volume of about 2,100 m3 occurred on the natural hillside above Sai Kung Sai Wan Road, Sai Kung East Country Park, Sai Kung. It was almost an order of magnitude larger than some thirt","Sai Wan Sai Kung Road, Sai Kung, Hong Kong",exact,0,http://hkss.cedd.gov.hk/hkss/eng/lic/Html_16/saiwanroad_photo.jpg,"This incident showed that unfavourable structural geology and geomorphological settings when acted in combination at the hillside could result in the occurrence of a low-frequency, large-magnitude landslide especially under severe rainfall events.",LRC, ,22.394574600000002,114.3543952,CN,Hong Kong,Mirs Bay,12.81,2018/09/04 00:00:00+00,2019/05/16 00:00:00+00,65
5804,2008/06/30 00:00:00+00,10769,31.02,103.5,China,0,0,landslide,downpour,large,unknown,1548944,news.xinhuanet,http://news.xinhuanet.com/english/2008-07/01/content_8467009.htm, ,619,"Yingxiu Town , CHENGDU","More than 3,000 people were trapped in Yingxiu Town in southwest China after rain-triggered landslides cut off the only highway into the quake-stricken town on Monday.","Yingxiu Town , CHENGDU",25km, , , ,GLC,619,31.02,103.5,CN,Sichuan,Guan Xian,11.42,2014/04/01 00:00:00+00,2019/05/16 00:00:00+00,163
5805,2011/06/14 00:00:00+00,10846,29.1935,119.7975,China,0,0,landslide,downpour,small,unknown,1547821,af.reuters,http://af.reuters.com/article/worldNews/idAFTRE75E1OT20110615, ,3606,Zhejiang province,"Wed Jun 15, 2011   Xinhua said the flash floods and landslides caused by the largest rainstorm in 300 years last week killed 29 people and left 20 missing in hard-hit Yueyang city in Hunan.  The coastal province of Zhejiang has upgraded heavy rain warnin",Zhejiang province,unknown, , , ,GLC,3606,29.1935,119.7975,CN,Zhejiang,Tangya,3.55,2014/04/01 00:00:00+00,2019/05/16 00:00:00+00,8
5806,2010/05/23 00:00:00+00,10971,23.6679,120.8766,China,0,0,landslide,downpour,medium,unknown,1547946,etaiwannews,http://www.etaiwannews.com/etn/news_content.php?id=1265492&lang=eng_news&cate_img=49.jpg&cate_rss=news_Society_TAIWAN, ,1888,"tunnel on road to Tungpu(Dongpu)(?), Nantou County","Landslides cut off roads in Central and Southern Taiwan yesterday amid torrential rains covering most of the country.  Falling rocks hit a tunnel near the popular hot springs resort of Tungpu in the same county, forcing the closure of the main access roa","tunnel on road to Tungpu(Dongpu)(?), Nantou County",25km, , , ,GLC,1888,23.6679,120.8766,CN,Taiwan,Ming-te,4.42,2014/04/01 00:00:00+00,2019/05/16 00:00:00+00,124
5807,2013/06/17 00:00:00+00,11049,27.1663,100.0692,China,0,0,landslide,downpour,medium,unknown,1548024,www.gokunming.com,http://www.gokunming.com/en/blog/item/2992/landslide_closes_tiger_leaping_gorge_to_traffic, ,4939,"Tiger Leaping Gorge, Qiaotou","A landslide has destroyed a car park and blocked the road in one of Yunnan's most popular tourist destinations. The entrance to Tiger Leaping Gorge (___) near Qiaotou (__) is now closed until debris is cleared and the road repaired, Xinhua is reporting.","Tiger Leaping Gorge, Qiaotou",25km, , , ,GLC,4939,27.1663,100.0692,CN,Yunnan,Ta-lin-tsun,20.69,2014/04/01 00:00:00+00,2019/05/16 00:00:00+00,115
5808,2013/05/22 00:00:00+00,11102,22.3252,114.2393,China,0,0,landslide,downpour,medium,unknown,1548077,www.thestandard.com.hk,http://www.thestandard.com.hk/news_detail.asp?we_cat=4&art_id=136625&sid=40177003&con_type=1&d_str=20130819&fc=10,4:00,4870,"Sau Mau Ping, Hong Kong",A landslide at a government site being leveled in Sau Mau Ping in May was caused by the drainage system being unable to cope with a torrent of water and mud spawned by a rainstorm. The admission came yesterday from Secretary for Development Paul Chan Mo-,"Sau Mau Ping, Hong Kong",5km, , , ,GLC,4870,22.3252,114.2393,CN,Hong Kong,Hong Kong International,3.88,2014/04/01 00:00:00+00,2019/05/16 00:00:00+00,93
5809,2017/01/21 00:00:00+00,11211,28.93439223,117.6066571,China,0,0,landslide,rain,medium,above_road,1548988,FOX Channel 26,http://www.fox26houston.com/news/video-bus-narrowly-misses-landslide-in-china,unknown,10996,Bus Narrowly Misses Dexing City Landslide,"A bus narrowly escaped a deadly landslide in east China's Jiangxi Province Monday.  According to surveillance video, the bus was moving normally on a provincial highway in Dexing City, when rocks and mud poured down from mountain all of a sudden. The bus","Dexing, Shangrao, Jiangxi, China",5km, ,https://media.fox13news.com/media.fox13news.com/photo/2017/01/21/Still0121_00009_1485056838830_2599117_ver1.0_640_360.jpg, ,GLC, ,28.93439223,117.6066571,CN,Jiangxi,Yincheng,3.76,2017/11/03 00:00:00+00,2019/05/16 00:00:00+00,42
5810,2013/05/22 00:00:00+00,11303,22.32544412,114.2301309,China,0,0,landslide,downpour,small,deforested_slope,1549079,Hong Kong Civil Engineering and Development Department,http://hkss.cedd.gov.hk/hkss/eng/lic/Html_13/shunonroad.aspx,unknown,12940,Reinforced Earth Wall Distress,Wall R22 was located below some formed platforms within the site. The surface drainage provisions at the nearby platforms were not efficient in conveying surface runoff offsite and were overwhelmed by the large volume of surface water during the intense,"Reinforced wall (R22), Shun On Road, Sau Mau Ping, Hong Kong",exact, ,http://hkss.cedd.gov.hk/hkss/eng/lic/Html_13/shunonroad_photo.jpg,This incident highlights that overwhelming of temporary drainage provisions during site formation works in severe rainstorms can lead to landslides and serious consequences. The integrity and stability of reinforced fill structures are vulnerable to exce,LRC, ,22.32544412,114.2301309,CN,Hong Kong,Hong Kong International,2.98,2018/09/04 00:00:00+00,2019/05/16 00:00:00+00,93
5811,2018/08/11 00:00:00+00,11316,39.88229637,115.7961119,China,0,0,landslide,downpour,large,above_road,1549092,Xinhua Net,http://www.xinhuanet.com/english/2018-08/12/c_137385216.htm,8:00,13213,Mountain Road landslide in Fangshan District,"Just ten minutes before a massive landslide, a man stopped 15 cars heading to the scene, preventing what could have become a tragedy.  Continous rain in recent days has loosened rocks and mud on the mountains surrounding Beijing. At 8:30 a.m. on Saturday","X209军红路大安山乡K19+300处 (K19+300 X209 Junhong Road, Fangshan District, Daanshan Township)",1km, ,https://cdni.rt.com/files/2018.08/article/5b713afffc7e93ee658b45d1.png,"Location and photo information, with videos, from Epoch Times, http://www.epochtimes.com/gb/18/8/11/n10631245.htm",GLC, ,39.88229637,115.7961119,CN,Beijing,Shijingshan,31.84,2018/08/13 00:00:00+00,2019/05/16 00:00:00+00,95
5812,2010/07/19 00:00:00+00,11517,30.4559,106.6332,China,0,0,landslide,downpour,medium,unknown,1549293,news.xinhuanet,http://news.xinhuanet.com/english2010/china/2010-07/22/c_13409842.htm, ,2097,"Confucius temple(?), Guang'an city, Sichuan","July 22 (Xinhuanet)   On Sunday, excessive rain had swelled the upper reaches of the Qujiang River and, as of late Monday night, water levels exceeded 9 meters above the warning level.  Landslides triggered by the flood buried the city's Confucius Temple","Confucius temple(?), Guang'an city, Sichuan",5km, , , ,GLC,2097,30.4559,106.6332,CN,Sichuan,Guangan,2.3,2014/04/01 00:00:00+00,2019/05/16 00:00:00+00,25
5813,2017/07/08 00:00:00+00,11671,26.672641100000003,105.66884329999999,China,0,0,landslide,rain,large,natural_slope,1547450,AGU Landslide Blog,http://blogs.agu.org/landslideblog/,9:00,11001,Landslide in Zhangzhai,"Landslide triggered by rain dislodges 50,000 cubic meters of rock in Zhangzhai township. 25 villagers evacuated beforehand by local authorities.","Zhangzhai Township, Guizhou Province, China",1km, , ,Video on blog,GLC, ,26.672641100000003,105.66884329999999,CN,Guizhou,Zhijin,9.47,2017/07/10 00:00:00+00,2019/05/16 00:00:00+00,73
5814,2010/09/09 00:00:00+00,11939,22.7708,120.9452,China,0,0,landslide,tropical_cyclone,medium,unknown,1547718,en.wikipedia,http://en.wikipedia.org/w/index.php?title=Special%3ASearch&search=tajen%2C+taiwan, ,2406,"aborigine village(?), Daniao township(?),  area of Chinfeng(?), Taima(?), and Tajen(?), Taitung county","Sep 9, 2010  TAIPEI — About 700 aborigines were trapped in a remote Taiwan village after heavy rains brought by tropical storm Meranti triggered landslides, as weathermen issued a warning against the storm.  Meranti dumped over 350 millimetres (14 inch","aborigine village(?), Daniao township(?),  area of Chinfeng(?), Taima(?), and Tajen(?), Taitung county",unknown,Tropical Storm Meranti, , ,GLC,2406,22.7708,120.9452,CN,Taiwan,Feng Nin,15.14,2014/04/01 00:00:00+00,2019/05/16 00:00:00+00,168
5815,2014/07/01 00:00:00+00,11997,29.7929,95.8044,China,0,0,mudslide,rain,medium,above_road,1547776,Saudi Press Agency,http://www.spa.gov.sa/viewphotonews.php?id=1249660&amp;pic=,4:00,6119,"Bomi, Nyingchi",Traffic on a national highway in southwest China's Tibet Autonomous Region has been suspended as a result of a mudslide early on Tuesday morning. The mudslide occurred at 4 a.m. on a section of the No. 318 National Highway in Bomi County in Nyingchi Pref,"Bomi, Nyingchi",unknown, , , ,GLC,6119,29.7929,95.8044,CN,Xizang,Po-mi,8.12,2014/08/24 00:00:00+00,2019/05/16 00:00:00+00,121
5816,2010/04/23 00:00:00+00,12138,29.176,97.7991,China,0,0,complex,continuous_rain,medium,unknown,1549516,chinadaily,http://www.chinadaily.com.cn/china/2010-04/25/content_9772135.htm, ,1777,"Zayu County, Southeastern Tibet Autonomous Region","Torrential rain has battered southeastern Tibet Autonomous Region since Thursday, triggering landslides and cutting telecommunications links, local authorities said Sunday.  Landslides and mud-and-rock flow cut off road traffic and caused other problems","Zayu County, Southeastern Tibet Autonomous Region",unknown, , , ,GLC,1777,29.176,97.7991,CN,Xizang,Jo-pa,16.99,2014/04/01 00:00:00+00,2019/05/16 00:00:00+00,112
5817,2010/07/20 00:00:00+00,12158,28.5446,102.1803,China,0,0,landslide,downpour,medium,unknown,1549536,news.xinhuanet,http://news.xinhuanet.com/english2010/china/2010-07/20/c_13406188.htm,8:00,2102,"Xujiaping village(?), Mianning county, Liangshan Yi Autonomous Prefecture, Sichuan","Eleven people were missing after a landslide Tuesday in southwestern China, where flooding caused by relentless torrential rains has triggered a series of deadly disasters, state media said.  The landslide swept into a village in Mianning county in Sichu","Xujiaping village(?), Mianning county, Liangshan Yi Autonomous Prefecture, Sichuan",50km, , , ,GLC,2102,28.5446,102.1803,CN,Sichuan,Mianning,1.36,2014/04/01 00:00:00+00,2019/05/16 00:00:00+00,65
5818,2015/06/30 00:00:00+00,12198,32.216,106.675,China,0,0,unknown,downpour,medium,unknown,1549576,Global Post,http://www.globalpost.com/article/6599156/2015/06/30/china-issues-emergency-alert-flood-hit-sichuan, ,7748,Nanjiang County,"In Sichuan, two people were killed by landslides in Nanjiang County, which reported its worst floods since 1949.",Nanjiang County,unknown, , , ,GLC,7748,32.216,106.675,CN,Sichuan,Chih-hsi-chang,11.21,2016/06/14 00:00:00+00,2019/05/16 00:00:00+00,66
5819,2011/07/02 00:00:00+00,12230,30.9983,103.6194,China,0,0,mudslide,downpour,medium,unknown,1549608,news.xinhuanet,http://news.xinhuanet.com/english2010/video/2011-07/04/c_13964582.htm, ,3691,Dujiangyan,"BEIJING, July 4 (Xinhuanet) -- Heavy downpours have wreaked havoc in southwest China's Sichuan Province since Saturday, with several areas recording 100 millimeters of rain. The deluge grounded dozens of flights and triggered mudslides that inundated hig",Dujiangyan,25km, , , ,GLC,3691,30.9983,103.6194,CN,Sichuan,Guan Xian,0.63,2014/04/01 00:00:00+00,2019/05/16 00:00:00+00,6
5820,2010/10/02 00:00:00+00,12269,18.777,109.8832,China,0,0,landslide,downpour,medium,unknown,1549646,english.cri,http://english.cri.cn/6909/2010/10/03/2021s597578.htm,15:00,2531,Diaoluo Mountain region in Lingshui County of Hainan Province,"Two people were missing and 138 were stranded after a landslide in south China's Hainan Province Saturday, a local government spokesman said Sunday. The landslide occurred at around 3:10 p.m. Saturday in the Diaoluo Mountain region in Lingshui County of",Diaoluo Mountain region in Lingshui County of Hainan Province,5km, , , ,GLC,2531,18.777,109.8832,CN,Hainan,Baocheng,24.05,2014/04/01 00:00:00+00,2019/05/16 00:00:00+00,72
5821,2015/02/27 00:00:00+00,12295,38.745,75.0635,China,0,0,mudslide,snowfall_snowmelt,medium,above_road,1549672,Xinhua News,http://news.xinhuanet.com/english/2015-02/27/c_134024102.htm, ,6805,Sino-Pakistan Highway in Akto County,More than 500 people and 100 vehicles have been trapped after mudslides triggered by melting snow hit a section of the Karakoram Highway in northwest China's Xinjiang on Friday.,Sino-Pakistan Highway in Akto County,unknown, ,http://news.xinhuanet.com/english/2015-02/27/134024102_14250387186961n.jpg, ,GLC,6805,38.745,75.0635,CN,Xinjiang,Kongur Shan,12.6,2015/03/02 00:00:00+00,2019/05/16 00:00:00+00,164
5822,2010/09/24 00:00:00+00,12367,25.221999999999998,121.6048,China,0,0,landslide,downpour,medium,unknown,1549744,focustaiwan.tw,http://focustaiwan.tw/ShowNews/WebNews_Detail.aspx?Type=aALL&ID=201009240021, ,2498,"Jinshan district, Taipei county","Landslides partially blocked roads in Taipei County's Sijhih and Jinshan, including the highway linking Taipei City and Jinshan.  Mudslides flushed into Keelung City's Wulun Junior High School and three residences in Jinshan. The school closed for the da","Jinshan district, Taipei county",10km, , , ,GLC,2498,25.221999999999998,121.6048,CN,Taiwan,Chin-Shan,2.76,2014/04/01 00:00:00+00,2019/05/16 00:00:00+00,66
5823,2011/02/20 00:00:00+00,12436,25.1163,121.7161,China,0,0,landslide,continuous_rain,medium,unknown,1549807,english.ntdtv,http://english.ntdtv.com/ntdtv_en/ns_asia/2011-02-21/584684991275.html,20:00,3138,Keelung municipality,"A security camera captures the first moments of a landslide which crushed a furniture warehouse in Taiwan on Sunday, injuring two people.  At least six people were trapped in the landslide but have since been rescued.  Four vehicles were crushed and traf",Keelung municipality,10km, , , ,GLC,3138,25.1163,121.7161,CN,Taiwan,Chi-lung Shih,2.31,2014/04/01 00:00:00+00,2019/05/16 00:00:00+00,37
5824,2008/04/19 00:00:00+00,12446,31.1667,110.85,China,0,0,complex,rain,large,unknown,1549817,hindu,http://www.hindu.com/thehindu/holnus/003200804211021.htm, ,502,"Gaoyang Town, Hubei Province","Incessant rain had triggered the landslide yesterday, causing mud flow which inundated a nearby Gaoyang Town Centre Primary School","Gaoyang Town, Hubei Province",25km, , , ,GLC,502,31.1667,110.85,CN,Hubei,Xingshan,11.4,2014/04/01 00:00:00+00,2019/05/16 00:00:00+00,173
5825,2013/07/13 00:00:00+00,12596,36.5851,109.4875,China,0,0,mudslide,rain,small,unknown,1549967,video.foxnews.com,http://video.foxnews.com/v/2577233177001/driver-passengers-escape-massive-mudslide-in-china/?playlist_id=922779230001#sp=show-clips,10:00,5093,"Yan'An, Shaanxi Province",CCTV footage has surfaced that depicts the moment a car in China's Shaanxi Province was caught beneath an enormous landslide that engulfs the vehicle in a blanket of earth and debris. The car was traversing a mountain pass when the earth above it suddenl,"Yan'An, Shaanxi Province",10km, , , ,GLC,5093,36.5851,109.4875,CN,Shaanxi,Yanan,1.73,2014/04/01 00:00:00+00,2019/05/16 00:00:00+00,56
5826,2013/03/26 00:00:00+00,12602,27.6969,111.9933,China,0,0,landslide,rain,medium,unknown,1549973,www.china.org.cn,http://www.china.org.cn/china/2013-03/27/content_28372233.htm,21:00,4788,"Loudi, Hunan","Train traffic resumed on Wednesday on train tracks in Loudi City, central China's Hunan Province, where a rain-triggered mudslide caused a freight train to derail on Tuesday night.","Loudi, Hunan",5km, , , ,GLC,4788,27.6969,111.9933,CN,Hunan,Shuifumiao-Shuiku,8.32,2014/04/01 00:00:00+00,2019/05/16 00:00:00+00,38
5827,2010/06/14 00:00:00+00,12615,23.8314,120.704,China,0,0,landslide,downpour,medium,unknown,1549986,etaiwannews,http://www.etaiwannews.com/etn/news_content.php?id=1287926&lang=eng_news&cate_img=logo_taiwan&cate_rss=TAIWAN_eng,0:00,1968,"Central Cross-Island Highway, Hsinyi township(?), Nantou county","2010-06-15 12:00 AM Torrential rain caused floods and landslides yesterday while rescue workers found two people dead, reports said.  Traffic on one part of the Central Cross-Island Highway in Hsinyi Township, Nantou County, became impossible after falli","Central Cross-Island Highway, Hsinyi township(?), Nantou county",10km, , , ,GLC,1968,23.8314,120.704,CN,Taiwan,Cho-shui Ch'i,5.53,2014/04/01 00:00:00+00,2019/05/16 00:00:00+00,35
5828,2016/07/06 00:00:00+00,12718,28.6904,99.2543,China,0,0,mudslide,downpour,large,natural_slope,1550089,CCTV (Central China Television),http://newscontent.cctv.com/NewJsp/news.jsp?fileId=364307, ,8868,"Derong County,  Garze, Sichuan Province, China","In Derong County, a barrier lake was formed on Wednesday night after the mudflow and over 400 people were soon evacuated to safe places without casualties.","Derong County,  Garze, Sichuan Province, China",25km, , , ,GLC, ,28.6904,99.2543,CN,Sichuan,Pen-tu,8.49,2016/07/11 00:00:00+00,2019/05/16 00:00:00+00,130
